test_number,input,symptoms,rank,medicine_name
915,頭痛？,"頭痛, 痛",3,ノーシンピュア《ピルケース》
916,頭痛。,"頭痛, 痛",1,大柴胡湯
916,頭痛。,"頭痛, 痛",2,清風散
916,頭痛。,"頭痛, 痛",3,ノーシンピュア《ピルケース》
917,頭痛、,"頭痛, 痛",1,大柴胡湯
917,頭痛、,"頭痛, 痛",2,清風散
917,頭痛、,"頭痛, 痛",3,ノーシンピュア《ピルケース》
918,頭痛：,"頭痛, 痛",1,大柴胡湯
918,頭痛：,"頭痛, 痛",2,清風散
918,頭痛：,"頭痛, 痛",3,ノーシンピュア《ピルケース》
919,頭痛；,"頭痛, 痛",1,大柴胡湯
919,頭痛；,"頭痛, 痛",2,清風散
919,頭痛；,"頭痛, 痛",3,ノーシンピュア《ピルケース》
920,頭痛「,"頭痛, 痛",1,大柴胡湯
920,頭痛「,"頭痛, 痛",2,清風散
920,頭痛「,"頭痛, 痛",3,ノーシンピュア《ピルケース》
921,頭痛」,"頭痛, 痛",1,大柴胡湯
921,頭痛」,"頭痛, 痛",2,清風散
921,頭痛」,"頭痛, 痛",3,ノーシンピュア《ピルケース》
922,頭痛『,"頭痛, 痛",1,大柴胡湯
922,頭痛『,"頭痛, 痛",2,清風散
922,頭痛『,"頭痛, 痛",3,ノーシンピュア《ピルケース》
923,頭痛』,"頭痛, 痛",1,大柴胡湯
923,頭痛』,"頭痛, 痛",2,清風散
923,頭痛』,"頭痛, 痛",3,ノーシンピュア《ピルケース》
924,頭痛（,"頭痛, 痛",1,大柴胡湯
924,頭痛（,"頭痛, 痛",2,清風散
924,頭痛（,"頭痛, 痛",3,ノーシンピュア《ピルケース》
925,頭痛）,"頭痛, 痛",1,大柴胡湯
925,頭痛）,"頭痛, 痛",2,清風散
925,頭痛）,"頭痛, 痛",3,ノーシンピュア《ピルケース》
926,頭痛【,"頭痛, 痛",1,大柴胡湯
926,頭痛【,"頭痛, 痛",2,清風散
926,頭痛【,"頭痛, 痛",3,ノーシンピュア《ピルケース》
927,頭痛】,"頭痛, 痛",1,大柴胡湯
927,頭痛】,"頭痛, 痛",2,清風散
927,頭痛】,"頭痛, 痛",3,ノーシンピュア《ピルケース》
928,頭痛〔,"頭痛, 痛",1,大柴胡湯
928,頭痛〔,"頭痛, 痛",2,清風散
928,頭痛〔,"頭痛, 痛",3,ノーシンピュア《ピルケース》
929,頭痛〕,"頭痛, 痛",1,大柴胡湯
929,頭痛〕,"頭痛, 痛",2,清風散
929,頭痛〕,"頭痛, 痛",3,ノーシンピュア《ピルケース》
930,頭痛〈,"頭痛, 痛",1,大柴胡湯
930,頭痛〈,"頭痛, 痛",2,清風散
930,頭痛〈,"頭痛, 痛",3,ノーシンピュア《ピルケース》
931,頭痛〉,"頭痛, 痛",1,大柴胡湯
931,頭痛〉,"頭痛, 痛",2,清風散
931,頭痛〉,"頭痛, 痛",3,ノーシンピュア《ピルケース》
932,頭痛《,"頭痛, 痛",1,大柴胡湯
932,頭痛《,"頭痛, 痛",2,清風散
932,頭痛《,"頭痛, 痛",3,ノーシンピュア《ピルケース》
933,頭痛》,"頭痛, 痛",1,大柴胡湯
933,頭痛》,"頭痛, 痛",2,清風散
933,頭痛》,"頭痛, 痛",3,ノーシンピュア《ピルケース》
934,頭痛『,"頭痛, 痛",1,大柴胡湯
934,頭痛『,"頭痛, 痛",2,清風散
934,頭痛『,"頭痛, 痛",3,ノーシンピュア《ピルケース》
935,頭痛』,"頭痛, 痛",1,大柴胡湯
935,頭痛』,"頭痛, 痛",2,清風散
935,頭痛』,"頭痛, 痛",3,ノーシンピュア《ピルケース》
936,頭痛「,"頭痛, 痛",1,大柴胡湯
936,頭痛「,"頭痛, 痛",2,清風散
936,頭痛「,"頭痛, 痛",3,ノーシンピュア《ピルケース》
937,頭痛」,"頭痛, 痛",1,大柴胡湯
937,頭痛」,"頭痛, 痛",2,清風散
937,頭痛」,"頭痛, 痛",3,ノーシンピュア《ピルケース》
938,頭痛！？,"頭痛, 痛",1,大柴胡湯
938,頭痛！？,"頭痛, 痛",2,清風散
938,頭痛！？,"頭痛, 痛",3,ノーシンピュア《ピルケース》
939,頭痛？！,"頭痛, 痛",1,大柴胡湯
939,頭痛？！,"頭痛, 痛",2,清風散
939,頭痛？！,"頭痛, 痛",3,ノーシンピュア《ピルケース》
940,頭痛...,"頭痛, 痛",1,大柴胡湯
940,頭痛...,"頭痛, 痛",2,清風散
940,頭痛...,"頭痛, 痛",3,ノーシンピュア《ピルケース》
941,頭痛---,"頭痛, 痛",1,大柴胡湯
941,頭痛---,"頭痛, 痛",2,清風散
941,頭痛---,"頭痛, 痛",3,ノーシンピュア《ピルケース》
942,頭痛___,"頭痛, 痛",1,大柴胡湯
942,頭痛___,"頭痛, 痛",2,清風散
942,頭痛___,"頭痛, 痛",3,ノーシンピュア《ピルケース》
943,頭痛@#$%,"頭痛, 痛",1,大柴胡湯
943,頭痛@#$%,"頭痛, 痛",2,清風散
943,頭痛@#$%,"頭痛, 痛",3,ノーシンピュア《ピルケース》
944,頭痛%^&*,"頭痛, 痛",1,大柴胡湯
944,頭痛%^&*,"頭痛, 痛",2,清風散
944,頭痛%^&*,"頭痛, 痛",3,ノーシンピュア《ピルケース》
945,頭痛*()[],"頭痛, 痛",1,大柴胡湯
945,頭痛*()[],"頭痛, 痛",2,清風散
945,頭痛*()[],"頭痛, 痛",3,ノーシンピュア《ピルケース》
946,頭痛[]{},"頭痛, 痛",1,大柴胡湯
946,頭痛[]{},"頭痛, 痛",2,清風散
946,頭痛[]{},"頭痛, 痛",3,ノーシンピュア《ピルケース》
947,頭痛{}<>,"頭痛, 痛",1,大柴胡湯
947,頭痛{}<>,"頭痛, 痛",2,清風散
947,頭痛{}<>,"頭痛, 痛",3,ノーシンピュア《ピルケース》
948,頭痛が1時間続いています,"頭痛, 痛",1,大柴胡湯
948,頭痛が1時間続いています,"頭痛, 痛",2,清風散
948,頭痛が1時間続いています,"頭痛, 痛",3,ノーシンピュア《ピルケース》
949,発熱が2時間続いています,"発熱, 熱",1,ハイゼリーロイヤル
949,発熱が2時間続いています,"発熱, 熱",2,新ハイゼリーエースⅡ
949,発熱が2時間続いています,"発熱, 熱",3,ヘパリーゼドリンクⅡ
950,咳が3時間続いています,咳,1,清風散
950,咳が3時間続いています,咳,2,ウチダの麻黄加朮湯
950,咳が3時間続いています,咳,3,カンゾウいけだや
951,鼻水が4時間続いています,"鼻水, 鼻",1,新エザック鼻炎Ｌ
951,鼻水が4時間続いています,"鼻水, 鼻",2,新ビノック鼻炎用カプセル
951,鼻水が4時間続いています,"鼻水, 鼻",3,フジビトール鼻炎薬Ｓ
952,のどが痛くて5時間経ちました,"のど, 痛",1,オトナノーシンピュア
952,のどが痛くて5時間経ちました,"のど, 痛",2,クミアイ新いたみどめカプセル
952,のどが痛くて5時間経ちました,"のど, 痛",3,プレミナスＩＰクイックａ
953,腹痛が6時間続いています,"腹痛, 痛",1,太田漢方胃腸薬Ⅱ
953,腹痛が6時間続いています,"腹痛, 痛",2,太田漢方胃腸薬Ⅱ＜錠剤＞
953,腹痛が6時間続いています,"腹痛, 痛",3,大正胃腸薬Ｋ
954,下痢が7時間続いています,"下痢, 下痢",1,高砂オウレン
954,下痢が7時間続いています,"下痢, 下痢",2,高砂オウレン末
954,下痢が7時間続いています,"下痢, 下痢",3,オウレンいけだや
955,便秘が8時間続いています,"便秘, 便秘",1,東洋漢方のセンナ顆粒Ｓ（分包）
955,便秘が8時間続いています,"便秘, 便秘",2,ミカサ浣腸Ｎ４０
955,便秘が8時間続いています,"便秘, 便秘",3,コトブキ浣腸４０
956,吐き気が9時間続いています,吐き気,1,アネロン「ニスキャップ」
956,吐き気が9時間続いています,吐き気,2,エアミットサットＦ
956,吐き気が9時間続いています,吐き気,3,センパアＰｒｏ
957,めまいが10時間続いています,めまい,1,半夏厚朴湯
957,めまいが10時間続いています,めまい,2,奥田脳神経薬
957,めまいが10時間続いています,めまい,3,アネロン「キャップ」
958,かゆみが11時間続いています,"かゆみ, かゆ",1,レーバンＨ
958,かゆみが11時間続いています,"かゆみ, かゆ",2,スラジン
958,かゆみが11時間続いています,"かゆみ, かゆ",3,スラジンＡ
959,疲労感が12時間続いています,疲労,1,ピュアＣホワイト
959,疲労感が12時間続いています,疲労,2,ピュアナＣチュアブル錠
959,疲労感が12時間続いています,疲労,3,ホワイピュアＥＸ
960,不眠が13時間続いています,不眠,1,漢方ナイトミン
960,不眠が13時間続いています,不眠,2,バイグロミン
960,不眠が13時間続いています,不眠,3,ラムールＱ
961,関節痛が14時間続いています,"関節痛, 痛",1,ノーシンピュア《ピルケース》
961,関節痛が14時間続いています,"関節痛, 痛",2,オトナノーシンピュア
961,関節痛が14時間続いています,"関節痛, 痛",3,イブ
962,腰痛が15時間続いています,"腰痛, 痛",1,雲仙散
962,腰痛が15時間続いています,"腰痛, 痛",2,ノーシンピュア《ピルケース》
962,腰痛が15時間続いています,"腰痛, 痛",3,オトナノーシンピュア
963,頭痛が半日続いています,"頭痛, 痛",1,大柴胡湯
963,頭痛が半日続いています,"頭痛, 痛",2,清風散
963,頭痛が半日続いています,"頭痛, 痛",3,ノーシンピュア《ピルケース》
964,発熱が1日続いています,"発熱, 熱",1,ハイゼリーロイヤル
964,発熱が1日続いています,"発熱, 熱",2,新ハイゼリーエースⅡ
964,発熱が1日続いています,"発熱, 熱",3,ヘパリーゼドリンクⅡ
965,咳が2日続いています,咳,1,清風散
965,咳が2日続いています,咳,2,ウチダの麻黄加朮湯
965,咳が2日続いています,咳,3,カンゾウいけだや
966,鼻水が3日続いています,"鼻水, 鼻",1,新エザック鼻炎Ｌ
966,鼻水が3日続いています,"鼻水, 鼻",2,新ビノック鼻炎用カプセル
966,鼻水が3日続いています,"鼻水, 鼻",3,フジビトール鼻炎薬Ｓ
967,のどが痛くて4日経ちました,"のど, 痛",1,オトナノーシンピュア
967,のどが痛くて4日経ちました,"のど, 痛",2,クミアイ新いたみどめカプセル
967,のどが痛くて4日経ちました,"のど, 痛",3,プレミナスＩＰクイックａ
968,腹痛が5日続いています,"腹痛, 痛",1,太田漢方胃腸薬Ⅱ
968,腹痛が5日続いています,"腹痛, 痛",2,太田漢方胃腸薬Ⅱ＜錠剤＞
968,腹痛が5日続いています,"腹痛, 痛",3,大正胃腸薬Ｋ
969,下痢が6日続いています,"下痢, 下痢",1,高砂オウレン
969,下痢が6日続いています,"下痢, 下痢",2,高砂オウレン末
969,下痢が6日続いています,"下痢, 下痢",3,オウレンいけだや
970,便秘が7日続いています,"便秘, 便秘",1,東洋漢方のセンナ顆粒Ｓ（分包）
970,便秘が7日続いています,"便秘, 便秘",2,ミカサ浣腸Ｎ４０
970,便秘が7日続いています,"便秘, 便秘",3,コトブキ浣腸４０
971,吐き気が8日続いています,吐き気,1,アネロン「ニスキャップ」
971,吐き気が8日続いています,吐き気,2,エアミットサットＦ
971,吐き気が8日続いています,吐き気,3,センパアＰｒｏ
972,めまいが9日続いています,めまい,1,半夏厚朴湯
972,めまいが9日続いています,めまい,2,奥田脳神経薬
972,めまいが9日続いています,めまい,3,アネロン「キャップ」
973,かゆみが10日続いています,"かゆみ, かゆ",1,レーバンＨ
973,かゆみが10日続いています,"かゆみ, かゆ",2,スラジン
973,かゆみが10日続いています,"かゆみ, かゆ",3,スラジンＡ
974,疲労感が2週間続いています,疲労,1,ピュアＣホワイト
974,疲労感が2週間続いています,疲労,2,ピュアナＣチュアブル錠
974,疲労感が2週間続いています,疲労,3,ホワイピュアＥＸ
975,不眠が3週間続いています,不眠,1,漢方ナイトミン
975,不眠が3週間続いています,不眠,2,バイグロミン
975,不眠が3週間続いています,不眠,3,ラムールＱ
976,関節痛が1ヶ月続いています,"関節痛, 痛",1,ノーシンピュア《ピルケース》
976,関節痛が1ヶ月続いています,"関節痛, 痛",2,オトナノーシンピュア
976,関節痛が1ヶ月続いています,"関節痛, 痛",3,イブ
977,腰痛が2ヶ月続いています,"腰痛, 痛",1,雲仙散
977,腰痛が2ヶ月続いています,"腰痛, 痛",2,ノーシンピュア《ピルケース》
977,腰痛が2ヶ月続いています,"腰痛, 痛",3,オトナノーシンピュア
978,頭痛がかなりひどいです,"頭痛, 痛",1,大柴胡湯
978,頭痛がかなりひどいです,"頭痛, 痛",2,清風散
978,頭痛がかなりひどいです,"頭痛, 痛",3,ノーシンピュア《ピルケース》
979,発熱がかなり高いです,"発熱, 熱",1,ハイゼリーロイヤル
979,発熱がかなり高いです,"発熱, 熱",2,新ハイゼリーエースⅡ
979,発熱がかなり高いです,"発熱, 熱",3,ヘパリーゼドリンクⅡ
980,咳がかなり出ます,咳,1,清風散
980,咳がかなり出ます,咳,2,ウチダの麻黄加朮湯
980,咳がかなり出ます,咳,3,カンゾウいけだや
981,鼻水がかなり出ます,"鼻水, 鼻",1,新エザック鼻炎Ｌ
981,鼻水がかなり出ます,"鼻水, 鼻",2,新ビノック鼻炎用カプセル
981,鼻水がかなり出ます,"鼻水, 鼻",3,フジビトール鼻炎薬Ｓ
982,のどがかなり痛いです,"のど, 痛",1,オトナノーシンピュア
982,のどがかなり痛いです,"のど, 痛",2,クミアイ新いたみどめカプセル
982,のどがかなり痛いです,"のど, 痛",3,プレミナスＩＰクイックａ
983,腹痛がかなりひどいです,"腹痛, 痛",1,太田漢方胃腸薬Ⅱ
983,腹痛がかなりひどいです,"腹痛, 痛",2,太田漢方胃腸薬Ⅱ＜錠剤＞
983,腹痛がかなりひどいです,"腹痛, 痛",3,大正胃腸薬Ｋ
984,下痢がかなり続いています,"下痢, 下痢",1,高砂オウレン
984,下痢がかなり続いています,"下痢, 下痢",2,高砂オウレン末
984,下痢がかなり続いています,"下痢, 下痢",3,オウレンいけだや
985,便秘がかなりひどいです,"便秘, 便秘",1,東洋漢方のセンナ顆粒Ｓ（分包）
985,便秘がかなりひどいです,"便秘, 便秘",2,ミカサ浣腸Ｎ４０
985,便秘がかなりひどいです,"便秘, 便秘",3,コトブキ浣腸４０
986,吐き気がかなり強いです,吐き気,1,アネロン「ニスキャップ」
986,吐き気がかなり強いです,吐き気,2,エアミットサットＦ
986,吐き気がかなり強いです,吐き気,3,センパアＰｒｏ
987,めまいがかなりします,めまい,1,半夏厚朴湯
987,めまいがかなりします,めまい,2,奥田脳神経薬
987,めまいがかなりします,めまい,3,アネロン「キャップ」
988,かゆみがかなりひどいです,"かゆみ, かゆ",1,レーバンＨ
988,かゆみがかなりひどいです,"かゆみ, かゆ",2,スラジン
988,かゆみがかなりひどいです,"かゆみ, かゆ",3,スラジンＡ
989,疲労感がかなりあります,疲労,1,ピュアＣホワイト
989,疲労感がかなりあります,疲労,2,ピュアナＣチュアブル錠
